IEA Region,Technology,Scenario,Sector,Metric,Value
ASEAN ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter a, min",0.11776
ASEAN ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter a, min",0
ASEAN ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter a, max",0.11776
ASEAN ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter a, max",0
ASEAN ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,Floor,0
ASEAN ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,Floor,0
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter b, min",39.84
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter b, min",0
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter b, max",39.84
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter b, max",100
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter a, min",0.11599
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter a, min",0
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter a, max",0.11599
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter a, max",0
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,Floor,0
ASEAN ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,Floor,0
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter b, min",34.75
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter b, min",0
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter b, max",34.75
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter b, max",100
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter a, min",0.0598
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter a, min",0
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter a, max",0.0598
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter a, max",0
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,Floor,0
ASEAN ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,Floor,0
ASEAN ,Fossil fuels,Baseline,,Useful Life in Start Year,25
ASEAN ,Fossil fuels,Pathway,,Useful Life in Start Year,25
ASEAN ,Fossil fuels,Baseline,,Useful Life in End Year,45
ASEAN ,Fossil fuels,Pathway,,Useful Life in End Year,45
ASEAN ,Fossil fuels,Baseline,,"Start Year, Retirement Trend",1990
ASEAN ,Fossil fuels,Pathway,,"Start Year, Retirement Trend",1990
ASEAN ,Fossil fuels,Baseline,,Saturation Point,100
ASEAN ,Fossil fuels,Pathway,,Saturation Point,0
ASEAN ,Fossil fuels,Pathway,,"Parameter b, min",0
ASEAN ,Fossil fuels,Baseline,,"Parameter b, min",0
ASEAN ,Fossil fuels,Pathway,,"Parameter b, max",100
ASEAN ,Fossil fuels,Baseline,,"Parameter b, max",100
ASEAN ,Fossil fuels,Pathway,,"Parameter a, min",0
ASEAN ,Fossil fuels,Baseline,,"Parameter a, min",0
ASEAN ,Fossil fuels,Pathway,,"Parameter a, max",5
ASEAN ,Fossil fuels,Baseline,,"Parameter a, max",5
ASEAN ,Fossil fuels,Baseline,,Max annual growth,100
ASEAN ,Fossil fuels,Pathway,,Max annual growth,100
ASEAN ,Fossil fuels,Pathway,,Floor,0
ASEAN ,Fossil fuels,Baseline,,Floor,0
ASEAN ,Fossil fuels,Baseline,,"End Year, Retirement Trend",2100
ASEAN ,Fossil fuels,Pathway,,"End Year, Retirement Trend",2100
ASEAN ,Generation,Baseline,,Useful Life in Start Year,25
ASEAN ,Generation,Pathway,,Useful Life in Start Year,25
ASEAN ,Generation,Baseline,,Useful Life in End Year,45
ASEAN ,Generation,Pathway,,Useful Life in End Year,45
ASEAN ,Generation,Baseline,,"Start Year, Retirement Trend",1990
ASEAN ,Generation,Pathway,,"Start Year, Retirement Trend",1990
ASEAN ,Generation,Baseline,,Saturation Point,100
ASEAN ,Generation,Pathway,,Saturation Point,100
ASEAN ,Generation,Pathway,,"Parameter b, min",0
ASEAN ,Generation,Baseline,,"Parameter b, min",0
ASEAN ,Generation,Pathway,,"Parameter b, max",100
ASEAN ,Generation,Baseline,,"Parameter b, max",100
ASEAN ,Generation,Pathway,,"Parameter a, min",0
ASEAN ,Generation,Baseline,,"Parameter a, min",0
ASEAN ,Generation,Pathway,,"Parameter a, max",0
ASEAN ,Generation,Baseline,,"Parameter a, max",0
ASEAN ,Generation,Baseline,,Max annual growth,100
ASEAN ,Generation,Pathway,,Max annual growth,100
ASEAN ,Generation,Pathway,,Floor,100
ASEAN ,Generation,Baseline,,Floor,100
ASEAN ,Generation,Baseline,,"End Year, Retirement Trend",2100
ASEAN ,Generation,Pathway,,"End Year, Retirement Trend",2100
ASEAN ,Geothermal,Baseline,,Useful Life in Start Year,25
ASEAN ,Geothermal,Pathway,,Useful Life in Start Year,25
ASEAN ,Geothermal,Baseline,,Useful Life in End Year,45
ASEAN ,Geothermal,Pathway,,Useful Life in End Year,45
ASEAN ,Geothermal,Baseline,,"Start Year, Retirement Trend",1990
ASEAN ,Geothermal,Pathway,,"Start Year, Retirement Trend",1990
ASEAN ,Geothermal,Baseline,,Saturation Point,5
ASEAN ,Geothermal,Pathway,,Saturation Point,3
ASEAN ,Geothermal,Pathway,,"Parameter b, min",0
ASEAN ,Geothermal,Baseline,,"Parameter b, min",0
ASEAN ,Geothermal,Pathway,,"Parameter b, max",100
ASEAN ,Geothermal,Baseline,,"Parameter b, max",100
ASEAN ,Geothermal,Pathway,,"Parameter a, min",0
ASEAN ,Geothermal,Baseline,,"Parameter a, min",0
ASEAN ,Geothermal,Pathway,,"Parameter a, max",5
ASEAN ,Geothermal,Baseline,,"Parameter a, max",5
ASEAN ,Geothermal,Baseline,,Max annual growth,100
ASEAN ,Geothermal,Pathway,,Max annual growth,100
ASEAN ,Geothermal,Pathway,,Floor,0
ASEAN ,Geothermal,Baseline,,Floor,0
ASEAN ,Geothermal,Baseline,,"End Year, Retirement Trend",2100
ASEAN ,Geothermal,Pathway,,"End Year, Retirement Trend",2100
ASEAN ,Grid,Baseline,,Consumption:Generation,0.88
ASEAN ,Grid,Pathway,,Consumption:Generation,0.88
ASEAN ,Heat,Baseline,,Consumption:Generation,0.88
ASEAN ,Heat,Pathway,,Consumption:Generation,0.88
ASEAN ,Hydroelectric pumped storage,Baseline,,Useful Life in Start Year,25
ASEAN ,Hydroelectric pumped storage,Pathway,,Useful Life in Start Year,25
ASEAN ,Hydroelectric pumped storage,Baseline,,Useful Life in End Year,45
ASEAN ,Hydroelectric pumped storage,Pathway,,Useful Life in End Year,45
ASEAN ,Hydroelectric pumped storage,Baseline,,"Start Year, Retirement Trend",1990
ASEAN ,Hydroelectric pumped storage,Pathway,,"Start Year, Retirement Trend",1990
ASEAN ,Hydroelectric pumped storage,Baseline,,Saturation Point,5
ASEAN ,Hydroelectric pumped storage,Pathway,,Saturation Point,15
ASEAN ,Hydroelectric pumped storage,Pathway,,"Parameter b, min",0
ASEAN ,Hydroelectric pumped storage,Baseline,,"Parameter b, min",0
ASEAN ,Hydroelectric pumped storage,Pathway,,"Parameter b, max",100
ASEAN ,Hydroelectric pumped storage,Baseline,,"Parameter b, max",100
ASEAN ,Hydroelectric pumped storage,Pathway,,"Parameter a, min",0
ASEAN ,Hydroelectric pumped storage,Baseline,,"Parameter a, min",0
ASEAN ,Hydroelectric pumped storage,Pathway,,"Parameter a, max",5
ASEAN ,Hydroelectric pumped storage,Baseline,,"Parameter a, max",5
ASEAN ,Hydroelectric pumped storage,Baseline,,Max annual growth,100
ASEAN ,Hydroelectric pumped storage,Pathway,,Max annual growth,100
ASEAN ,Hydroelectric pumped storage,Pathway,,Floor,0
ASEAN ,Hydroelectric pumped storage,Baseline,,Floor,0
ASEAN ,Hydroelectric pumped storage,Baseline,,"End Year, Retirement Trend",2100
ASEAN ,Hydroelectric pumped storage,Pathway,,"End Year, Retirement Trend",2100
ASEAN ,Hydroelectricity,Baseline,,Useful Life in Start Year,25
ASEAN ,Hydroelectricity,Pathway,,Useful Life in Start Year,25
ASEAN ,Hydroelectricity,Baseline,,Useful Life in End Year,45
ASEAN ,Hydroelectricity,Pathway,,Useful Life in End Year,45
ASEAN ,Hydroelectricity,Baseline,,"Start Year, Retirement Trend",1990
ASEAN ,Hydroelectricity,Pathway,,"Start Year, Retirement Trend",1990
ASEAN ,Hydroelectricity,Baseline,,Saturation Point,5
ASEAN ,Hydroelectricity,Pathway,,Saturation Point,5
ASEAN ,Hydroelectricity,Pathway,,"Parameter b, min",18
ASEAN ,Hydroelectricity,Baseline,,"Parameter b, min",18
ASEAN ,Hydroelectricity,Pathway,,"Parameter b, max",18
ASEAN ,Hydroelectricity,Baseline,,"Parameter b, max",18
ASEAN ,Hydroelectricity,Pathway,,"Parameter a, min",-0.19
ASEAN ,Hydroelectricity,Baseline,,"Parameter a, min",-0.19
ASEAN ,Hydroelectricity,Pathway,,"Parameter a, max",-0.19
ASEAN ,Hydroelectricity,Baseline,,"Parameter a, max",-0.19
ASEAN ,Hydroelectricity,Baseline,,Max annual growth,100
ASEAN ,Hydroelectricity,Pathway,,Max annual growth,100
ASEAN ,Hydroelectricity,Pathway,,Floor,0
ASEAN ,Hydroelectricity,Baseline,,Floor,0
ASEAN ,Hydroelectricity,Baseline,,"End Year, Retirement Trend",2100
ASEAN ,Hydroelectricity,Pathway,,"End Year, Retirement Trend",2100
ASEAN ,Non-hydroelectric renewables,Baseline,,Useful Life in Start Year,25
ASEAN ,Non-hydroelectric renewables,Pathway,,Useful Life in Start Year,25
ASEAN ,Non-hydroelectric renewables,Baseline,,Useful Life in End Year,45
ASEAN ,Non-hydroelectric renewables,Pathway,,Useful Life in End Year,45
ASEAN ,Non-hydroelectric renewables,Baseline,,"Start Year, Retirement Trend",1990
ASEAN ,Non-hydroelectric renewables,Pathway,,"Start Year, Retirement Trend",1990
ASEAN ,Non-hydroelectric renewables,Baseline,,Saturation Point,5
ASEAN ,Non-hydroelectric renewables,Pathway,,Saturation Point,36
ASEAN ,Non-hydroelectric renewables,Pathway,,"Parameter b, min",0
ASEAN ,Non-hydroelectric renewables,Baseline,,"Parameter b, min",0
ASEAN ,Non-hydroelectric renewables,Pathway,,"Parameter b, max",100
ASEAN ,Non-hydroelectric renewables,Baseline,,"Parameter b, max",100
ASEAN ,Non-hydroelectric renewables,Pathway,,"Parameter a, min",0
ASEAN ,Non-hydroelectric renewables,Baseline,,"Parameter a, min",0
ASEAN ,Non-hydroelectric renewables,Pathway,,"Parameter a, max",5
ASEAN ,Non-hydroelectric renewables,Baseline,,"Parameter a, max",5
ASEAN ,Non-hydroelectric renewables,Baseline,,Max annual growth,100
ASEAN ,Non-hydroelectric renewables,Pathway,,Max annual growth,100
ASEAN ,Non-hydroelectric renewables,Pathway,,Floor,0
ASEAN ,Non-hydroelectric renewables,Baseline,,Floor,0
ASEAN ,Non-hydroelectric renewables,Baseline,,"End Year, Retirement Trend",2100
ASEAN ,Non-hydroelectric renewables,Pathway,,"End Year, Retirement Trend",2100
ASEAN ,Nuclear,Baseline,,Useful Life in Start Year,25
ASEAN ,Nuclear,Pathway,,Useful Life in Start Year,25
ASEAN ,Nuclear,Baseline,,Useful Life in End Year,45
ASEAN ,Nuclear,Pathway,,Useful Life in End Year,45
ASEAN ,Nuclear,Baseline,,"Start Year, Retirement Trend",1990
ASEAN ,Nuclear,Pathway,,"Start Year, Retirement Trend",1990
ASEAN ,Nuclear,Baseline,,Saturation Point,20
ASEAN ,Nuclear,Pathway,,Saturation Point,10
ASEAN ,Nuclear,Pathway,,"Parameter b, min",43
ASEAN ,Nuclear,Baseline,,"Parameter b, min",43
ASEAN ,Nuclear,Pathway,,"Parameter b, max",43
ASEAN ,Nuclear,Baseline,,"Parameter b, max",43
ASEAN ,Nuclear,Pathway,,"Parameter a, min",-0.1
ASEAN ,Nuclear,Baseline,,"Parameter a, min",-0.1
ASEAN ,Nuclear,Pathway,,"Parameter a, max",-0.1
ASEAN ,Nuclear,Baseline,,"Parameter a, max",-0.1
ASEAN ,Nuclear,Baseline,,Max annual growth,100
ASEAN ,Nuclear,Pathway,,Max annual growth,100
ASEAN ,Nuclear,Pathway,,Floor,0
ASEAN ,Nuclear,Baseline,,Floor,0
ASEAN ,Nuclear,Baseline,,"End Year, Retirement Trend",2100
ASEAN ,Nuclear,Pathway,,"End Year, Retirement Trend",2100
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Baseline,,"Parameter b, min",0
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Baseline,,"Parameter b, max",100
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Pathway,,"Parameter a, min",0.10618
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Baseline,,"Parameter a, min",0
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Pathway,,"Parameter a, max",0.10618
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Baseline,,"Parameter a, max",0
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Pathway,,Floor,0
ASEAN ,Regenerative Agriculture | Biochar | Historical analogy adoption,Baseline,,Floor,0
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Baseline,,"Parameter b, min",0
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Baseline,,"Parameter b, max",100
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Pathway,,"Parameter a, min",0.10618
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Baseline,,"Parameter a, min",0
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Pathway,,"Parameter a, max",0.10618
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Baseline,,"Parameter a, max",0
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Pathway,,Floor,0
ASEAN ,Regenerative Agriculture | Croplands | Cropland Soil Health | Historical analogy adoption,Baseline,,Floor,0
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Baseline,,"Parameter b, min",0
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Baseline,,"Parameter b, max",100
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Pathway,,"Parameter a, min",0.10618
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Baseline,,"Parameter a, min",0
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Pathway,,"Parameter a, max",0.10618
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Baseline,,"Parameter a, max",0
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Pathway,,Floor,0
ASEAN ,Regenerative Agriculture | Croplands | Improved Rice | Historical analogy adoption,Baseline,,Floor,0
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Baseline,,"Parameter b, min",0
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Baseline,,"Parameter b, max",100
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Pathway,,"Parameter a, min",0.10618
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Baseline,,"Parameter a, min",0
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Pathway,,"Parameter a, max",0.10618
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Baseline,,"Parameter a, max",0
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Pathway,,Floor,0
ASEAN ,Regenerative Agriculture | Croplands | Nitrogen Fertilizer Management | Historical analogy adoption,Baseline,,Floor,0
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Baseline,,"Parameter b, min",0
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Baseline,,"Parameter b, max",100
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Pathway,,"Parameter a, min",0.10618
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Baseline,,"Parameter a, min",0
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Pathway,,"Parameter a, max",0.10618
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Baseline,,"Parameter a, max",0
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Pathway,,Floor,0
ASEAN ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Baseline,,Floor,0
ASEAN ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
ASEAN ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Baseline,,"Parameter b, min",0
ASEAN ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
ASEAN ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Baseline,,"Parameter b, max",100
