label,iso3c,year,value,unit
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1928,23.509369424828698,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1929,24.24749719326916,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1930,20.77829668159899,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1931,16.755500343598477,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1932,12.695797617175938,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1933,13.507738162460445,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1934,14.578023426699115,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1935,15.832840633047898,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1936,18.37938143416749,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1937,19.56038586367223,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1938,15.72212146778183,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1939,18.084130326791307,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1940,20.224700855268647,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1941,25.723752730150085,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1942,34.5443795630136,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1943,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1944,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1945,36.86948203360105,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1946,32.07165153873805,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1947,35.43013288514215,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1948,34.5443795630136,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1949,28.491731861801817,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1950,31.88711959662794,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1951,35.0241626124999,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1952,33.28956235666482,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1953,32.809779307178516,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1954,29.746549068150596,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1955,33.76934540615111,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1956,35.097975389343944,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1957,33.511000687196955,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1958,29.894174621838694,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1959,31.1858982166095,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1960,31.001366274499382,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1961,30.52158322501308,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1962,32.10855792716008,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1963,33.69553262930707,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1964,35.68847760409631,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1965,36.90638842202307,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1966,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1967,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1968,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1969,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1970,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1971,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1972,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1973,47.97830494863,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1974,44.28766610642769,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1975,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1976,40.59702726422538,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1977,44.28766610642769,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1978,47.97830494863,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1979,47.97830494863,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1980,47.97830494863,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1981,51.6689437908323,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1982,44.28766610642769,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1983,44.28766610642769,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1984,47.97830494863,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1985,47.97830494863,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1986,47.97830494863,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1987,51.6689437908323,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1988,59.05022147523692,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1989,59.05022147523692,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1990,62.74086031743923,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1991,62.74086031743923,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1992,59.05022147523692,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1993,59.05022147523692,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1995,70.9634929387007,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1996,74.20103205024583,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1997,74.95510337848461,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1998,78.04058816973101,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,1999,81.02092666036306,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,2000,83.31923509295612,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,2001,86.17567883765544,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,2002,86.5097554656516,percent of max
Freight carried on railways (excluding livestock and passenger baggage) (ton-km),USA,2003,86.40372341171512,percent of max
