IEA Region,Technology,Scenario,Sector,Metric,Value
ASEAN ,Bioenergy,pathway,Heat,"Parameter b, min",0
ASEAN ,Bioenergy,baseline,Heat,"Parameter b, min",-100
ASEAN ,Bioenergy,pathway,Transport,"Parameter b, min",37
ASEAN ,Bioenergy,baseline,Transport,"Parameter b, min",0
DevelopingECO ,Bioenergy,pathway,Electricity,"Parameter b, min",40
DevelopingECO ,Bioenergy,baseline,Electricity,"Parameter b, min",40
DevelopingECO ,Bioenergy,pathway,Heat,"Parameter b, min",0
DevelopingECO ,Bioenergy,baseline,Heat,"Parameter b, min",-100
DevelopingECO ,Bioenergy,pathway,Transport,"Parameter b, min",37
DevelopingECO ,Bioenergy,baseline,Transport,"Parameter b, min",0
 OECD ,Bioenergy,pathway,Electricity,Saturation Point,50
 OECD ,Bioenergy,baseline,Electricity,Saturation Point,0
 OECD ,Bioenergy,pathway,Heat,Saturation Point,13.5
 OECD ,Bioenergy,baseline,Heat,Saturation Point,4.3
 OECD ,Bioenergy,baseline,Transport,Saturation Point,4.93
 OECD ,Bioenergy,pathway,Transport,Saturation Point,100
NAM ,Bioenergy,pathway,Electricity,Saturation Point,50
NAM ,Bioenergy,baseline,Electricity,Saturation Point,0
NAM ,Bioenergy,pathway,Heat,Saturation Point,13.5
NAM ,Bioenergy,baseline,Heat,Saturation Point,4.3
NAM ,Bioenergy,baseline,Transport,Saturation Point,4.93
NAM ,Bioenergy,pathway,Transport,Saturation Point,100
US ,Bioenergy,pathway,Electricity,Saturation Point,50
US ,Bioenergy,baseline,Electricity,Saturation Point,0
US ,Bioenergy,pathway,Heat,Saturation Point,13.5
US ,Bioenergy,baseline,Heat,Saturation Point,4.3
US ,Bioenergy,baseline,Transport,Saturation Point,4.93
US ,Bioenergy,pathway,Transport,Saturation Point,100
EUR ,Bioenergy,pathway,Electricity,Saturation Point,50
EUR ,Bioenergy,baseline,Electricity,Saturation Point,0
EUR ,Bioenergy,pathway,Heat,Saturation Point,17.4
EUR ,Bioenergy,baseline,Heat,Saturation Point,4.3
EUR ,Bioenergy,baseline,Transport,Saturation Point,4.93
EUR ,Bioenergy,pathway,Transport,Saturation Point,100
EU ,Bioenergy,pathway,Electricity,Saturation Point,50
EU ,Bioenergy,baseline,Electricity,Saturation Point,0
EU ,Bioenergy,pathway,Heat,Saturation Point,21.8
EU ,Bioenergy,baseline,Heat,Saturation Point,4.3
EU ,Bioenergy,baseline,Transport,Saturation Point,4.93
EU ,Bioenergy,pathway,Transport,Saturation Point,100
SAFR ,Bioenergy,pathway,Electricity,Saturation Point,50
SAFR ,Bioenergy,baseline,Electricity,Saturation Point,0
SAFR ,Bioenergy,pathway,Heat,Saturation Point,13.5
SAFR ,Bioenergy,baseline,Heat,Saturation Point,4.3
SAFR ,Bioenergy,baseline,Transport,Saturation Point,4.93
SAFR ,Bioenergy,pathway,Transport,Saturation Point,100
JPN ,Bioenergy,pathway,Electricity,Saturation Point,50
JPN ,Bioenergy,baseline,Electricity,Saturation Point,0
JPN ,Bioenergy,pathway,Heat,Saturation Point,13.5
JPN ,Bioenergy,baseline,Heat,Saturation Point,4.3
JPN ,Bioenergy,baseline,Transport,Saturation Point,4.93
JPN ,Bioenergy,pathway,Transport,Saturation Point,100
AdvancedECO ,Bioenergy,pathway,Electricity,Saturation Point,50
AdvancedECO ,Bioenergy,baseline,Electricity,Saturation Point,0
AdvancedECO ,Bioenergy,pathway,Heat,Saturation Point,13.5
AdvancedECO ,Bioenergy,baseline,Heat,Saturation Point,4.3
AdvancedECO ,Bioenergy,baseline,Transport,Saturation Point,4.93
AdvancedECO ,Bioenergy,pathway,Transport,Saturation Point,100
NonOECD ,Bioenergy,pathway,Electricity,Saturation Point,50
NonOECD ,Bioenergy,baseline,Electricity,Saturation Point,0
NonOECD ,Bioenergy,pathway,Heat,Saturation Point,28.5
NonOECD ,Bioenergy,baseline,Heat,Saturation Point,4.3
NonOECD ,Bioenergy,baseline,Transport,Saturation Point,2.97
NonOECD ,Bioenergy,pathway,Transport,Saturation Point,100
World ,Bioenergy,pathway,Electricity,Saturation Point,50
World ,Bioenergy,baseline,Electricity,Saturation Point,0
World ,Bioenergy,pathway,Heat,Saturation Point,4.3
World ,Bioenergy,baseline,Heat,Saturation Point,4.3
World ,Bioenergy,baseline,Transport,Saturation Point,2.97
World ,Bioenergy,pathway,Transport,Saturation Point,100
CSAM ,Bioenergy,pathway,Electricity,Saturation Point,50
CSAM ,Bioenergy,baseline,Electricity,Saturation Point,0
CSAM ,Bioenergy,pathway,Heat,Saturation Point,28.5
CSAM ,Bioenergy,baseline,Heat,Saturation Point,4.3
CSAM ,Bioenergy,baseline,Transport,Saturation Point,2.97
CSAM ,Bioenergy,pathway,Transport,Saturation Point,95
BRAZIL ,Bioenergy,pathway,Electricity,Saturation Point,50
BRAZIL ,Bioenergy,baseline,Electricity,Saturation Point,0
BRAZIL ,Bioenergy,pathway,Heat,Saturation Point,28.5
BRAZIL ,Bioenergy,baseline,Heat,Saturation Point,4.3
BRAZIL ,Bioenergy,baseline,Transport,Saturation Point,2.97
BRAZIL ,Bioenergy,pathway,Transport,Saturation Point,90
AFRICA ,Bioenergy,pathway,Electricity,Saturation Point,50
AFRICA ,Bioenergy,baseline,Electricity,Saturation Point,0
AFRICA ,Bioenergy,pathway,Heat,Saturation Point,13.5
AFRICA ,Bioenergy,baseline,Heat,Saturation Point,4.3
AFRICA ,Bioenergy,baseline,Transport,Saturation Point,2.97
AFRICA ,Bioenergy,pathway,Transport,Saturation Point,100
ME ,Bioenergy,pathway,Electricity,Saturation Point,50
ME ,Bioenergy,baseline,Electricity,Saturation Point,0
ME ,Bioenergy,pathway,Heat,Saturation Point,28.5
ME ,Bioenergy,baseline,Heat,Saturation Point,4.3
ME ,Bioenergy,baseline,Transport,Saturation Point,2.97
ME ,Bioenergy,pathway,Transport,Saturation Point,100
EURASIA ,Bioenergy,pathway,Electricity,Saturation Point,50
EURASIA ,Bioenergy,baseline,Electricity,Saturation Point,0
EURASIA ,Bioenergy,pathway,Heat,Saturation Point,28.5
EURASIA ,Bioenergy,baseline,Heat,Saturation Point,4.3
EURASIA ,Bioenergy,baseline,Transport,Saturation Point,2.97
EURASIA ,Bioenergy,pathway,Transport,Saturation Point,100
RUS ,Bioenergy,pathway,Electricity,Saturation Point,50
RUS ,Bioenergy,baseline,Electricity,Saturation Point,0
RUS ,Bioenergy,pathway,Heat,Saturation Point,28.5
RUS ,Bioenergy,baseline,Heat,Saturation Point,4.3
RUS ,Bioenergy,baseline,Transport,Saturation Point,2.97
RUS ,Bioenergy,pathway,Transport,Saturation Point,100
ASIAPAC ,Bioenergy,pathway,Electricity,Saturation Point,50
ASIAPAC ,Bioenergy,baseline,Electricity,Saturation Point,0
ASIAPAC ,Bioenergy,pathway,Heat,Saturation Point,28.5
ASIAPAC ,Bioenergy,baseline,Heat,Saturation Point,4.3
ASIAPAC ,Bioenergy,baseline,Transport,Saturation Point,2.97
ASIAPAC ,Bioenergy,pathway,Transport,Saturation Point,100
CHINA ,Bioenergy,pathway,Electricity,Saturation Point,50
CHINA ,Bioenergy,baseline,Electricity,Saturation Point,0
CHINA ,Bioenergy,pathway,Heat,Saturation Point,28.5
CHINA ,Bioenergy,baseline,Heat,Saturation Point,4.3
CHINA ,Bioenergy,baseline,Transport,Saturation Point,2.97
CHINA ,Bioenergy,pathway,Transport,Saturation Point,100
INDIA ,Bioenergy,pathway,Electricity,Saturation Point,50
INDIA ,Bioenergy,baseline,Electricity,Saturation Point,0
INDIA ,Bioenergy,pathway,Heat,Saturation Point,28.5
INDIA ,Bioenergy,baseline,Heat,Saturation Point,4.3
INDIA ,Bioenergy,baseline,Transport,Saturation Point,2.97
INDIA ,Bioenergy,pathway,Transport,Saturation Point,100
ASEAN ,Bioenergy,pathway,Electricity,Saturation Point,50
ASEAN ,Bioenergy,baseline,Electricity,Saturation Point,0
ASEAN ,Bioenergy,pathway,Heat,Saturation Point,28.5
ASEAN ,Bioenergy,baseline,Heat,Saturation Point,4.3
ASEAN ,Bioenergy,baseline,Transport,Saturation Point,2.97
ASEAN ,Bioenergy,pathway,Transport,Saturation Point,100
DevelopingECO ,Bioenergy,pathway,Electricity,Saturation Point,50
DevelopingECO ,Bioenergy,baseline,Electricity,Saturation Point,0
DevelopingECO ,Bioenergy,pathway,Heat,Saturation Point,28.5
DevelopingECO ,Bioenergy,baseline,Heat,Saturation Point,4.3
DevelopingECO ,Bioenergy,baseline,Transport,Saturation Point,2.97
DevelopingECO ,Bioenergy,pathway,Transport,Saturation Point,100
 OECD ,Biomass and waste,pathway,Electricity,Floor,0
 OECD ,Biomass and waste,baseline,Electricity,Floor,0
NAM ,Biomass and waste,pathway,Electricity,Floor,0
NAM ,Biomass and waste,baseline,Electricity,Floor,0
US ,Biomass and waste,pathway,Electricity,Floor,0
US ,Biomass and waste,baseline,Electricity,Floor,0
EUR ,Biomass and waste,pathway,Electricity,Floor,0
EUR ,Biomass and waste,baseline,Electricity,Floor,0
EU ,Biomass and waste,pathway,Electricity,Floor,0
EU ,Biomass and waste,baseline,Electricity,Floor,0
SAFR ,Biomass and waste,pathway,Electricity,Floor,0
SAFR ,Biomass and waste,baseline,Electricity,Floor,0
JPN ,Biomass and waste,pathway,Electricity,Floor,0
JPN ,Biomass and waste,baseline,Electricity,Floor,0
AdvancedECO ,Biomass and waste,pathway,Electricity,Floor,0
AdvancedECO ,Biomass and waste,baseline,Electricity,Floor,0
NonOECD ,Biomass and waste,pathway,Electricity,Floor,0
NonOECD ,Biomass and waste,baseline,Electricity,Floor,0
World ,Biomass and waste,pathway,Electricity,Floor,0
World ,Biomass and waste,baseline,Electricity,Floor,0
CSAM ,Biomass and waste,pathway,Electricity,Floor,0
CSAM ,Biomass and waste,baseline,Electricity,Floor,0
BRAZIL ,Biomass and waste,pathway,Electricity,Floor,0
BRAZIL ,Biomass and waste,baseline,Electricity,Floor,0
AFRICA ,Biomass and waste,pathway,Electricity,Floor,0
AFRICA ,Biomass and waste,baseline,Electricity,Floor,0
ME ,Biomass and waste,pathway,Electricity,Floor,0
ME ,Biomass and waste,baseline,Electricity,Floor,0
EURASIA ,Biomass and waste,pathway,Electricity,Floor,0
EURASIA ,Biomass and waste,baseline,Electricity,Floor,0
RUS ,Biomass and waste,pathway,Electricity,Floor,0
RUS ,Biomass and waste,baseline,Electricity,Floor,0
ASIAPAC ,Biomass and waste,pathway,Electricity,Floor,0
ASIAPAC ,Biomass and waste,baseline,Electricity,Floor,0
CHINA ,Biomass and waste,pathway,Electricity,Floor,0
CHINA ,Biomass and waste,baseline,Electricity,Floor,0
INDIA ,Biomass and waste,pathway,Electricity,Floor,0
INDIA ,Biomass and waste,baseline,Electricity,Floor,0
ASEAN ,Biomass and waste,pathway,Electricity,Floor,0
ASEAN ,Biomass and waste,baseline,Electricity,Floor,0
DevelopingECO ,Biomass and waste,pathway,Electricity,Floor,0
DevelopingECO ,Biomass and waste,baseline,Electricity,Floor,0
 OECD ,Biomass and waste,baseline,Electricity,Max annual growth,100
 OECD ,Biomass and waste,pathway,Electricity,Max annual growth,100
NAM ,Biomass and waste,baseline,Electricity,Max annual growth,100
NAM ,Biomass and waste,pathway,Electricity,Max annual growth,100
US ,Biomass and waste,baseline,Electricity,Max annual growth,100
US ,Biomass and waste,pathway,Electricity,Max annual growth,100
EUR ,Biomass and waste,baseline,Electricity,Max annual growth,100
EUR ,Biomass and waste,pathway,Electricity,Max annual growth,100
EU ,Biomass and waste,baseline,Electricity,Max annual growth,100
EU ,Biomass and waste,pathway,Electricity,Max annual growth,100
SAFR ,Biomass and waste,baseline,Electricity,Max annual growth,100
SAFR ,Biomass and waste,pathway,Electricity,Max annual growth,100
JPN ,Biomass and waste,baseline,Electricity,Max annual growth,100
JPN ,Biomass and waste,pathway,Electricity,Max annual growth,100
AdvancedECO ,Biomass and waste,baseline,Electricity,Max annual growth,100
AdvancedECO ,Biomass and waste,pathway,Electricity,Max annual growth,100
NonOECD ,Biomass and waste,baseline,Electricity,Max annual growth,100
NonOECD ,Biomass and waste,pathway,Electricity,Max annual growth,100
World ,Biomass and waste,baseline,Electricity,Max annual growth,100
World ,Biomass and waste,pathway,Electricity,Max annual growth,100
CSAM ,Biomass and waste,baseline,Electricity,Max annual growth,100
CSAM ,Biomass and waste,pathway,Electricity,Max annual growth,100
BRAZIL ,Biomass and waste,baseline,Electricity,Max annual growth,100
BRAZIL ,Biomass and waste,pathway,Electricity,Max annual growth,100
AFRICA ,Biomass and waste,baseline,Electricity,Max annual growth,100
AFRICA ,Biomass and waste,pathway,Electricity,Max annual growth,100
ME ,Biomass and waste,baseline,Electricity,Max annual growth,100
ME ,Biomass and waste,pathway,Electricity,Max annual growth,100
EURASIA ,Biomass and waste,baseline,Electricity,Max annual growth,100
EURASIA ,Biomass and waste,pathway,Electricity,Max annual growth,100
RUS ,Biomass and waste,baseline,Electricity,Max annual growth,100
RUS ,Biomass and waste,pathway,Electricity,Max annual growth,100
ASIAPAC ,Biomass and waste,baseline,Electricity,Max annual growth,100
ASIAPAC ,Biomass and waste,pathway,Electricity,Max annual growth,100
CHINA ,Biomass and waste,baseline,Electricity,Max annual growth,100
CHINA ,Biomass and waste,pathway,Electricity,Max annual growth,100
INDIA ,Biomass and waste,baseline,Electricity,Max annual growth,100
INDIA ,Biomass and waste,pathway,Electricity,Max annual growth,100
ASEAN ,Biomass and waste,baseline,Electricity,Max annual growth,100
ASEAN ,Biomass and waste,pathway,Electricity,Max annual growth,100
DevelopingECO ,Biomass and waste,baseline,Electricity,Max annual growth,100
DevelopingECO ,Biomass and waste,pathway,Electricity,Max annual growth,100
 OECD ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
 OECD ,Biomass and waste,baseline,Electricity,"Parameter a, max",5
NAM ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
NAM ,Biomass and waste,baseline,Electricity,"Parameter a, max",5
US ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
US ,Biomass and waste,baseline,Electricity,"Parameter a, max",5
EUR ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
EUR ,Biomass and waste,baseline,Electricity,"Parameter a, max",5
EU ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
EU ,Biomass and waste,baseline,Electricity,"Parameter a, max",5
SAFR ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
SAFR ,Biomass and waste,baseline,Electricity,"Parameter a, max",5
JPN ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
JPN ,Biomass and waste,baseline,Electricity,"Parameter a, max",5
AdvancedECO ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
AdvancedECO ,Biomass and waste,baseline,Electricity,"Parameter a, max",5
NonOECD ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
NonOECD ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
World ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
World ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
CSAM ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
CSAM ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
BRAZIL ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.01
BRAZIL ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
AFRICA ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
AFRICA ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
ME ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
ME ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
EURASIA ,Biomass and waste,pathway,Electricity,"Parameter a, max",5
EURASIA ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
RUS ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
RUS ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
ASIAPAC ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
ASIAPAC ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
CHINA ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.5
CHINA ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
INDIA ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
INDIA ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
ASEAN ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
ASEAN ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
DevelopingECO ,Biomass and waste,pathway,Electricity,"Parameter a, max",-0.3
DevelopingECO ,Biomass and waste,baseline,Electricity,"Parameter a, max",100
 OECD ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
 OECD ,Biomass and waste,baseline,Electricity,"Parameter a, min",0
NAM ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
NAM ,Biomass and waste,baseline,Electricity,"Parameter a, min",0
US ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
US ,Biomass and waste,baseline,Electricity,"Parameter a, min",0
EUR ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
EUR ,Biomass and waste,baseline,Electricity,"Parameter a, min",0
EU ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
EU ,Biomass and waste,baseline,Electricity,"Parameter a, min",0
SAFR ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
SAFR ,Biomass and waste,baseline,Electricity,"Parameter a, min",0
JPN ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
JPN ,Biomass and waste,baseline,Electricity,"Parameter a, min",0
AdvancedECO ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
AdvancedECO ,Biomass and waste,baseline,Electricity,"Parameter a, min",0
NonOECD ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
NonOECD ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
World ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
World ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
CSAM ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.4
CSAM ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
BRAZIL ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.3
BRAZIL ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
AFRICA ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
AFRICA ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
ME ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
ME ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
EURASIA ,Biomass and waste,pathway,Electricity,"Parameter a, min",0
EURASIA ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
RUS ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
RUS ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
ASIAPAC ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
ASIAPAC ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
CHINA ,Biomass and waste,pathway,Electricity,"Parameter a, min",-1
CHINA ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
INDIA ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
INDIA ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
ASEAN ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
ASEAN ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
DevelopingECO ,Biomass and waste,pathway,Electricity,"Parameter a, min",-0.2
DevelopingECO ,Biomass and waste,baseline,Electricity,"Parameter a, min",100
 OECD ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
 OECD ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
NAM ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
NAM ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
US ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
US ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
EUR ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
EUR ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
EU ,Biomass and waste,pathway,Electricity,"Parameter b, max",20
EU ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
SAFR ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
SAFR ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
JPN ,Biomass and waste,pathway,Electricity,"Parameter b, max",30
JPN ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
AdvancedECO ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
AdvancedECO ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
NonOECD ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
NonOECD ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
World ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
World ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
CSAM ,Biomass and waste,pathway,Electricity,"Parameter b, max",20
CSAM ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
BRAZIL ,Biomass and waste,pathway,Electricity,"Parameter b, max",30
BRAZIL ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
AFRICA ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
AFRICA ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
ME ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
ME ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
EURASIA ,Biomass and waste,pathway,Electricity,"Parameter b, max",80
EURASIA ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
RUS ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
RUS ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
ASIAPAC ,Biomass and waste,pathway,Electricity,"Parameter b, max",60
ASIAPAC ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
CHINA ,Biomass and waste,pathway,Electricity,"Parameter b, max",50
CHINA ,Biomass and waste,baseline,Electricity,"Parameter b, max",-100
